titles,content,label
“Rassistisch”! Das Eis “Eskimo” wird umbenannt,"linker Zeitgeist    10. März 2021 / 11:44“Rassistisch”! Das Eis “Eskimo” wird umbenanntWeil das Wort Eskimo Angehörige indigener Volksgruppen beleidigen könnte, verbannt Dänemark das angeblich “rassistische” Wort aus dem Vokabular.“Eskimo” heißt in Skandinavien ein Eislutscher mit Johannesbeer-Füllung und Schokoüberzug. Aktuell produzieren zwei dänische Lebensmittelhersteller “Premier Is”, “Frisko” sowie die Supermarktkette “Rema 1000” die Süßigkeit. Das könnte sich aber bald ändern, denn die Firmen wollen in Zukunft auf den Namen verzichten. Der Grund dafür für viele überraschend: Das Wort Eskimo könnte indigene Völker verunglimpfen.Eskimo heißt jetzt “Johannesbeer-Stange”In Zukunft soll etwa das “Riesen-Eskimo” als “Johannesbeer-Stange” oder “Johannesbeer-Traum” vermarktet werden. Schon in wenigen Wochen könnte die Umbenennung  erfolgt sein und das angeblich “rassistische” Produkt aus den Regalen verbannt sein.Auch Österreich bald betroffen?Auch in Österreich ist der Name Eskimo in der Speiseeis-Industrie ein bekannter Begriff. Wie das Wochenheft Stern in einem Artikel vor wenigen Tagen berichtet, findet auch hier eine Prüfung statt: Wir arbeiten intensiv daran, uns von Stereotypen und Diskriminierung jeglicher Art zu befreien. In diesem Zusammenhang verpflichten wir uns, die Sprache und Ikonographie von mehr als 400 Unilever-Marken zu überprüfen, darunter auch Eskimo.Wo sind die “Opfer”?Was dabei besonders irritiert: Es ist nicht bekannt, dass sich jemand durch den Namen des Eis-Schleckers beleidigt oder diskriminiert fühlt. Warum auch? Würde es jemand als “rassistsisch” ansehen, wenn man ein Eis “Europäer” oder “Weißer Mann” taufen würde?Wenn Ihnen der Artikel gefallen hat, unterstützen Sie bitte das Projekt unzensuriert mit einer Spende. Per paypal (Kreditkarte) oder mit einer Überweisung auf AT58 1420 0200 1086 3865 (BIC: BAWAATWW), ltd. Unzensuriert",False
"Schwarzarbeiter, Betrugsverdacht und eine geheimnisvolle Liechtensteiner Stiftung im Unternehmen des Kurz-Bekannten","Justiz    9. März 2021 / 11:02Schwarzarbeiter, Betrugsverdacht und eine geheimnisvolle Liechtensteiner Stiftung im Unternehmen des Kurz-BekanntenChinesische Masken, statt der angepriesenen österreichischen Qualitätsprodukte, nicht angemeldete Arbeitskräfte, fragwürdige Arbeitsbedinungen und eine Liechtensteiner Stiftung, die Rechnungen bezahlt: Die Liste der Vorwürfe beim Markenproduzenten „Hygiene Austria“ wird immer länger – und da sind noch nicht einmal die familiären Verbindungen direkt ins ÖVP-Bundeskanzleramt von Sebastian Kurz dabei.Streit der Eigentümer eskaliertGestern, Montag, eskalierte der Streit zwischen den Eigentümern der Firma, Palmers und Lenzing. Der Faserhersteller Lenzing zog nämlich seine beiden Geschäftsführer ab, nachdem sie fehlende Zugänge zu Unterlagen beklagten. Tino Wieser, der verbliebene Geschäftsführer von Minderheitseigentümer Palmers, warf Lenzing darauf ein „Davonstehlen“ vor.Familäres Band in das BundeskanzleramtTino Wieser, Schwager der Büroleiterin von Kurz, Lisa Wieser, deren Mann Luca Matteo Wieser fungiert als Vorstand der Palmers Textil Aktiengesellschaft, nahm am Montag im ORF zu den Vorwürfen Stellung.In der ZiB 2 bestritt Tino Wieser, von den Schwarzarbeitern gewusst zu haben, man habe drei Personalbereitstellungsfirmen beschäftigt und daher keinen Einblick gehabt. Wieser wurde gefragt, warum eine Liechtensteiner Stiftung eine Lieferung von 20 Millionen Masken aus China bezahlt habe. Darauf Wieser:Dazu möchte ich nichts sagen.Und was die familiären Verbindungen ins Bundeskanzleramt betreffen, rechnete Wieser lediglich ausweichend vor, nur etwa ein Prozent der Maskenproduktion der Bundesbeschaffungsagentur oder dem Bundeskanzleramt geliefert zu haben.Firma wurde kurz vor dem ersten “Lockdown” gegründetEs stellt sich immer mehr heraus, dass die von der „Hygiene Austria“ nach der Razzia am 2. März als „haltlos“ zurückgewiesenen Vorwürfe gar nicht so haltlos sind. Fast täglich tauchen neue Details auf, etwa eine Liechtensteiner Stiftung, über die Herr Wieser nicht reden möchte.Zudem erscheint es ziemlich merkwürdig, dass die „Hygiene Austria“ erst im März 2020, kurz vor der Verkündung des ersten „Lockdowns“ gegründet wurde und dann Maskenlieferant für das Parlament und zahlreiche Supermärkte wurde. Ein Schelm, wer denkt, dass diese Geschäfte etwas mit den familiären Verbindungen in das Bundeskanzleramt zu tun haben.In diesem Video bedankt sich Bundeskanzler Sebastian Kurz im Namen der Bundesregierung bei der „Hygiene Austria“ für den Mut, schnell sichergestellt zu haben, dass es nun Masken „Made in Austria“ gibt:Ehefrau von Nehammer arbeitet für PR-Agentur der “Hygiene Austria”Wie berichtet, ist auch die Ehefrau von ÖVP-Innenminister Karl Nehammer, Katharina, ausgerechnet für jene PR-Agentur tätig, die auch für die „Hygiene Austria“ arbeitet. Sie soll in der PR-Agentur Schütze aber andere Aufgaben erfüllen als die Betreuung der Maskenproduktions-Firma.Wenn Ihnen der Artikel gefallen hat, unterstützen Sie bitte das Projekt unzensuriert mit einer Spende. Per paypal (Kreditkarte) oder mit einer Überweisung auf AT58 1420 0200 1086 3865 (BIC: BAWAATWW), ltd. Unzensuriert",False
Verstörend: Biontech und Pfizer üben weltweiten Rückruf von Corona-Impfstoff,"Coronavirus    5. März 2021 / 22:08Verstörend: Biontech und Pfizer üben weltweiten Rückruf von Corona-ImpfstoffLaut Bundesgesundheitsministerium in Berlin üben die Corona-Impfstoffhersteller Biontech und Pfizer seit Dienstag den weltweiten Rückruf ihres Impfstoffs. Warum diese doch ungewöhnliche Übung durchgeführt wird, ist nicht bekannt. Es handle sich um ein rein fiktives Szenario, dem keine realen Anhaltspunkte zugrunde liegen sollen.Aktie gibt sofort nachRückrufe von Medikamenten sorgen üblicherweise für Kursstürze bei den Herstellern. Einen Tag nach Bekanntgabe stürzte die Pfizer-Aktie an der New York Stock Exchange, der größten Wertpapierbörse der Welt, um 2,48 Prozent ab auf 34,34 Dollar, während das Biontech-Papier an der Nasdaq 7,36 Prozent auf 97, 25 Dollar verlor.Noch stärker traf es die Aktie des Corona-Impfstoffherstellers Moderna. Diese verlor am Mittwoch mehr als zehn Prozent. Die Biontech-Aktie notierte auch am Donnerstag im Minus.Wenn Ihnen der Artikel gefallen hat, unterstützen Sie bitte das Projekt unzensuriert mit einer Spende. Per paypal (Kreditkarte) oder mit einer Überweisung auf AT58 1420 0200 1086 3865 (BIC: BAWAATWW), ltd. Unzensuriert",False
Causa „Hygiene Austria“: Jetzt soll Subfirma Schuld an Schwarzarbeitern sein,"Justiz    5. März 2021 / 17:48Causa „Hygiene Austria“: Jetzt soll Subfirma Schuld an Schwarzarbeitern seinNach der Hausdurchsuchung beim Maskenproduzenten „Hygiene Austria“, wo ein Bekannter von Sebastian Kurz in Führungsposition ist, kommen täglich neue Details ans Licht.Doch chinesische Masken verwendetNoch am Tag der Razzia, am 2. März, wies „Hygiene Austria“ alle Vorwürfe zurück: Keine Masken aus China, keine Schwarzarbeiter, kein schwerer Betrug. Doch schon einen Tag später gab man in einer Aussendung zu, doch chinesische Masken verwendet zu haben. Wörtlich teilte das Unternehmen mit:Um den zwischenzeitlichen Nachfrageanstieg zu bewältigen, wurde ein chinesischer Lohnfabrikant mit der Produktion von Masken nach dem Baumuster der Hygiene Austria beauftragt.Im Raum steht, dass chinesische Waren nach Österreich geliefert und dann bei “Hygiene Austria” auf “Made in Austria” umetikettiert wurden. Zahlreiche Supermärkte haben daraufhin die Produkte des Maskenproduzenten aus den Regalen genommen.Parlamentarische Anfrage zu SchwarzarbeiternHeute, Freitag, wurde durch eine parlamentarische Anfrage des FPÖ-Nationalratsabgeordneten Christian Hafenecker bekannt, dass es vielleicht doch Schwarzarbeiter gegeben haben könnte. Hafenecker beruft sich auf die Presseaussendung des Maskenproduzenten vom 3. März, in der man wie folgt zur Anschuldigung Stellung bezog:Professionelle österreichische Personaldienstleistungsunternehmen sind von Hygiene Austria mit der Überlassung von Arbeitskräften beauftragt. Es liegt also grundsätzlich in deren Verantwortung, für eine rechtmäßige und ordnungsgemäße Anmeldung zu sorgen.Das ließe darauf schließen, so Hafenecker, dass die Wirtschafts- und Korruptionsstaatsanwaltschaft (WKStA) auch gegen diese Personaldienstleistungsunternehmen ermittelt. Zu diesen Firmen würden laut Hafenecker die OBA Group in Wien-Innerer Stadt sowie die “Ante Portas GesmbH” in Wien-Penzing zählen. Der FPÖ-Abgeordnete möchte deshalb von der Justiz wissen, ob diese Unternehmen im Visier der Staatsanwaltschaft sind und wenn ja, unter welchem Verdacht sie stehen.Personaldienstleister schmückt sich mit Polit-ProminenzSchaut man auf die Homepage der “Ante Portas GesmbH”, könnte man erneut zum Schluss kommen, dass es hier – wie schon bei der „Hygiene Austria“ – politische Verwicklungen gibt. Auf der Fotogalerie werden Bundespräsident Alexander Van der Bellen, ÖVP-Bundeskanzler Sebastian Kurz oder Ex-SPÖ-Kanzler Christian Kern präsentiert – darüber brüstet sich das Unternehmen mit dem Text:Wir arbeiten mit und für tolle Persönlichkeiten und wollen mit dieser Galerie all unseren Begegnungen und Unterstützern Danke sagen!Für alle Genannten gilt die Unschuldsvermutung.Wenn Ihnen der Artikel gefallen hat, unterstützen Sie bitte das Projekt unzensuriert mit einer Spende. Per paypal (Kreditkarte) oder mit einer Überweisung auf AT58 1420 0200 1086 3865 (BIC: BAWAATWW), ltd. Unzensuriert",False
"„Hygiene Austria“ gibt zu, chinesische Masken verwendet zu haben","Justiz    4. März 2021 / 10:44„Hygiene Austria“ gibt zu, chinesische Masken verwendet zu habenIn einer Aussendung gibt “Hygiene Austria LP GmbH” jetzt zu, doch Masken aus China verwendet zu haben. Konkret heißt es in Punkt 3 des Schreibens:Um den zwischenzeitlichen Nachfrageanstieg zu bewältigen, wurde ein chinesischer Lohnfabrikant mit der Produktion von Masken nach dem Baumuster der Hygiene Austria beauftragt.Betrug und Schwarzarbeit werden zurückgewiesenOb die chinesischen Waren auf „Made in Austria“-Produkte umetikettiert wurden, steht in der Aussendung nicht. Man weist aber auf eine ordentliche Zertifizierung hin:Die CE Zertifizierung nach EN149:2001 wurde durch das Schweizer Unternehmen SGS einwandfrei sichergestellt. Die Gutachten für die Masken liegen vor und werden der Staatsanwaltschaft zur Verfügung gestellt werden.Den Vorwurf des Betrugs und der Schwarzarbeit weist das Unternehmen zurück. Es gilt die Unschuldsvermutung.Ehemann von Kurz-Assistentin als MaskenproduzentWie berichtet, fanden am Dienstag Hausdurchsuchungen der Staatsanwaltschaft an zwei Standorten der Firma in Wien und in Wiener Neudorf statt. Die Behörden sind mit Finanzpolizei, Wega und Hundestaffel angerückt.Die Razzia war vor allem deshalb brisant, weil der Ehemann der Büroleiterin von ÖVP-Bundeskanzler Sebastian Kurz, Lisa Wieser, dort in einer einflussreichen Funktion aufscheint. Wie berichtet, wurde das Unternehmen „Hygiene Austria“ erst im März 2020, kurz vor der Verkündung des ersten „Lockdown“, gegründet. Ob da jemand Insider-Wissen hatte?Der Ehemann der Kurz-Assistentin, Luca Matteo Wieser, fungiert als Vorstand der Palmers Textil Aktiengesellschaft, ihr Schwager, Tino Wieser, ist laut Firmenbuch Geschäftsführe der “Hygiene Austria” und ebenfalls im Vorstand der Palmers Textil AG. Insgesamt ist das Brüderpaar Wieser sehr umtriebig. Sie sind in einigen Firmen gemeinsame Gesellschafter und Geschäftsführer.Die “Hygiene Austria LP GmbH” ist im Besitz der Palmers Textil Aktiengesellschaft (49,9 Prozent) und der Lenzing Aktiengesellschaft (50,1 Prozennt).Österreichs größter Profiteur des “Maskenwahns”FPÖ-Klubobmann Herbert Kickl stellte einen ORF-Beitrag auf Facebook und sagte zur Causa “Hygiene Austria”:Die Firma „Hygiene Austria“ ist Österreichs größter Profiteur des „Maskenwahns“ von Kanzler Kurz. Diese Firma gehört noch dazu Personen aus dem familiären Umfeld von Sebastian Kurz‘ persönlicher Assistentin. Und was in diesem Unternehmen so alles möglich ist, ist schier unfassbar. Stellt sich die schwarz-grüne Regierung so ein Vorzeigeunternehmen vor? Wirklich unglaublich – aber seht bzw. hört selbst …Wenn Ihnen der Artikel gefallen hat, unterstützen Sie bitte das Projekt unzensuriert mit einer Spende. Per paypal (Kreditkarte) oder mit einer Überweisung auf AT58 1420 0200 1086 3865 (BIC: BAWAATWW), ltd. Unzensuriert",False
Ist Tourismuswirtschaft bis nach Ostern geschlossen?,"Coronavirus    16. Feber 2021 / 09:11Ist Tourismuswirtschaft bis nach Ostern geschlossen?Eine weitere Horrorbotschaft ist über die österreichische Tourismuswirtschaft hereingebrochen. ÖVP-Bundeskanzler Sebastian Kurz und sein grüner Gesundheitsminister Rudolf Anschober haben angekündigt, den “Lockdown” bis „rund um Ostern“ verlängern zu wollen. Damit gibt es eine weitere Betriebsschließung für Gastronomie und Hotellerie, defacto bis nach der Osterwoche. Eine ähnliche Botschaft hatte die schwarz-grüne Bundesregierung für den Bereich des Kultur-, Sport- und Veranstaltungswesens parat.Damit wäre es dann zu einer Schließung der gesamten Tourismus- und Freizeitwirtschaft in Österreich für rund fünf Monate am Stück gekommen. Bereits jetzt blickt man auf insgesamt 15 Wochen zurück, in denen lediglich das Abholen von Speisen und Getränken bei den Gastronomen möglich ist. Das bedroht neben der Kernbrachen auch viele Zulieferer und andere Branchen. Wirtschaftskammer: Einsperren und sterben lassenIm Angesicht dieser negativen Perspektiven findet sogar der bisher passiv agierende Spartenobmann des Fachverbandes Gastronomie, Mario Pulker, pessimistische Worte. ÖVP-Wirtschaftsbündler und Wirtschaftskämmerer Pulker spricht wegen der fortgesetzt negativen Zukunftsperspektiven vom „Einsperren und sterben lassen“:Dann sind wir in Summe fünf Monate durchgehend geschlossen. Man sperrt uns ein und lässt uns sterben.75.000 Betriebe und 250.000 Angestellte betroffenLaut WKO-Funktionär Pulker sind rund 75.000 Betriebe und 250.000 Beschäftigte von den noch mindestens bis Ostern dauernden Betriebsschließungen in der Gastronomie betroffen. Aktuell würden viele Mitarbeiter bereits die Branche wechseln, da sie keine Perspektive mehr in der Gastronomie als Arbeitnehmer sehnen.Pulker stellt jetzt an seinen ÖVP-Parteifreund Kurz die Frage, wann und wie die Branche aufsperren wird. Aktuell würden sehr viele Betriebe in einer finanziell und psychisch extrem angespannten Lage sein. Das könne man politisch nicht einfach zur Seite schieben.Wenn Ihnen der Artikel gefallen hat, unterstützen Sie bitte das Projekt unzensuriert mit einer Spende. Per paypal (Kreditkarte) oder mit einer Überweisung auf AT58 1420 0200 1086 3865 (BIC: BAWAATWW), ltd. Unzensuriert",False
Wiener Kinos sind durch Betriebsschließung schwer getroffen,"Coronavirus    16. Feber 2021 / 08:28Wiener Kinos sind durch Betriebsschließung schwer getroffenIn der Tourismus- und Freizeitwirtschaft wird im Zusammenhang mit den durch die Bundesregierung verordneten Betriebsschließungen vor allem die Gastronomie und die Beherbergungsbranche genannt. Aber auch die Lichtspieltheater, also die Kinos, sind österreichweit schwer von den gesundheitspolitischen Befehls- und Zwangsmaßnahmen von Bundeskanzler Sebastian Kurz (ÖVP) und Gesundheitsminister Rudolf Anschober (Die Grünen) getroffen.Während die 31 Wiener Kinos, die in Summe immerhin 164 Kinosäle bespielen, 2019 noch ein Plus von 2,7 Prozent Besuchern verzeichnen konnten, bescherte ihnen die schwarz-grüne Corona-Politik das schlechteste Jahr aller Zeiten.Internationale Corona-Maßnahmen wirken sich ausAber nicht nur die innerösterreichischen Covid-19-Maßnahmen haben einen massiv negativen Einfluss auf die heimischen Kinos. Der Branchensprecher der Wiener Kinos, Christian Dörfler, weist auf die internationalen Corona-Maßnahmen und Verflechtungen hin, die auf Wien als Kinostandort durchschlagen:Die meisten Filme werden nur dann in die Kinos gebracht, wenn die wesentlichen Absatzmärkte auch bespielt werden können. Darauf haben wir in Österreich leider überhaupt keinen Einfluss.Wenn Ihnen der Artikel gefallen hat, unterstützen Sie bitte das Projekt unzensuriert mit einer Spende. Per paypal (Kreditkarte) oder mit einer Überweisung auf AT58 1420 0200 1086 3865 (BIC: BAWAATWW), ltd. Unzensuriert",False
Wegen Corona-Wahnsinn: Ruinierte Unternehmer wollen sich an ÖVP rächen,"Bundesregierung    11. Feber 2021 / 16:15Wegen Corona-Wahnsinn: Ruinierte Unternehmer wollen sich an ÖVP rächenBei Finanzminister Gernot Blümel (ÖVP) fand bekanntlich heute, Donnerstag, eine gerichtlich angeordnete Hausdursuchung der WKStA statt, unzensuriert berichtete. Wenngleich für Blümel die Unschuldsvermutung gilt, so heißt das bei weitem nicht, dass die Sache ausgesessen werden kann. Unzensuriert wurde zugetragen, dass zahlreiche Unternehmer, die aufgrund der überzogenen Maßnahmen von Schwarz-Grün im Zuge der Corona-Krise in den Ruin getrieben wurden, sich rächen wollen. Viele dieser Unternehmer, die unweigerlich mit der ÖVP oder seinem Wirtschaftsflügel, dem Wirtschaftsbund, in Kontakt standen, hätten Insider-Wissen, das der ÖVP nun schaden könnte.Drohen ÖVP weitere Anzeigen?Ein Informant, der bereits vor wenigen Tagen eine Sachverhaltsdarstellung bei der Wirtschafts- und Korruptionsstaatsanwaltschaft (WKStA) eingebracht hat, ist überzeugt, dass früher oder später die nächste Bombe platzen wird. Der Informant berichtet außerdem, dass vor allem Wirtschaftstreibende aus Tirol, aber auch aus Niederösterreich unzählige Anzeigen bei der WKStA einbringen wollen. Die türkis umgefärbte ÖVP dürfte wohl sehr bald tiefschwarze Wolken am Himmel sehen.Wenn Ihnen der Artikel gefallen hat, unterstützen Sie bitte das Projekt unzensuriert mit einer Spende. Per paypal (Kreditkarte) oder mit einer Überweisung auf AT58 1420 0200 1086 3865 (BIC: BAWAATWW), ltd. Unzensuriert",False
Deutsche dürfen mehr für Energie zahlen,"Energiewende    10. Feber 2021 / 17:19Deutsche dürfen mehr für Energie zahlenAlles wird teurer, und dass dieses Empfinden keine Einbildung ist, bestätigten selbst Mainstream-Medien schon vor Jahren. Und nun scheint es so, als ob deutsche Verbraucher jetzt den weltweit höchsten Preis für Strom und Gas zahlen dürfen.Preissteigerungen und kein EndeDenn inzwischen sind die Gesamtkosten für Gas, Heizöl, Strom und Sprit so kräftig gestiegen wie lange nicht mehr. Wie die FAZ bestätigte, ist dies auch eine Folge der CO2-Abgabe. Aber auch das Auslaufen der befristeten Mehrwertsteuersenkung und die gestiegenen Großhandelspreise sind mit verantwortlich. Da helfen auch nicht immer neue Windradparks, zumal die vom Staat und damit letzten Endes vom Steuerzahler subventioniert werden.Im Durchschnitt sind die Kosten für Heizung, Strom und Kraftstoffe um circa 7 Prozent gestiegen. Verglichen mit Dezember 2020 stiegen die Preise für Heizöl um zwölf Prozent und Gas um fünf Prozent. Das Tanken kostet nun sogar zehn Prozent mehr. Und die Deutschen dürfen noch anderswo mehr zahlen. Laut ntv.de ist in Deutschland Elektrizität durchschnittlich um 163 Prozent (!) teurer als im Rest der Welt.Anstieg um 50 ProzentSeit dem Jahr 2000 verdoppelte sich der Strompreis durch Steuern, Umlagen und Abgaben. Von den Altparteien ist nicht zu erwarten, dass sie etwas dagegen unternehmen. Sie sind durch ihre Steuerpolitik und den Kohleausstieg maßgeblich dafür mitverantwortlich.Wenn Ihnen der Artikel gefallen hat, unterstützen Sie bitte das Projekt unzensuriert mit einer Spende. Per paypal (Kreditkarte) oder mit einer Überweisung auf AT58 1420 0200 1086 3865 (BIC: BAWAATWW), ltd. Unzensuriert",False
"Mehr als 1,5 Millionen Euro Steuergelder in den Sand gesetzt: Regierung floppt mit “Kaufhaus Österreich”","Bundesregierung    9. Feber 2021 / 20:45Mehr als 1,5 Millionen Euro Steuergelder in den Sand gesetzt: Regierung floppt mit “Kaufhaus Österreich”Es war ein absehbarer und mehr als teurer Bauchfleck, den ÖVP-Wirtschaftsministerin Margarete Schramböck gemeinsam mit ihrem Parteikollegen und Wirtschaftskammer-Präsident Harald Mahrer mit dem Online-Versandhaus “Kaufhaus Österreich” hinlegte. Die “österreichische Konkurrenz zu Amazon”, wie noch die Kronen Zeitung jubelnd vor einigen Monaten berichtete, wird quasi engestellt. Der Steuerzahler darf für den Schaden aufkommen.1,5 Millionen Euro für Webseite und WerbungVon Beginn an war das Projekt undurchdacht und fehlerhaft. Weder Suchfunktionen funktionierten, noch ließen sich vernünftige Angebote von heimischen Händlern finden. Dafür kostete das “Kaufhaus Österreich” insgesamt die stolze Summe von über 1,5 Millionen Euro!Wie das ÖVP-Wirtschaftsministerium bekannt gab, wurden alleine für die Internet-Plattform und ihre mangelhafte Technik über 800.000 Euro aufgewendet, zusätzlich zu monatlichen Kosten von knapp 4.000 Euro. Weiters gab man für “E-Commerce-Aktivitäten” und diverse Werbung über 500.000 Euro aus. Mit dem Projekt, so berichten Insider, hat sich vor allem eine ÖVP-nahe Agentur gütlich bereichert.WKO zieht sich zurück, Mahrer vor Rücktritt?Nun wolle man das Flop-Projekt zu einer reinen “Unternehmerplattform” umbauen und dort “Tutorials” für Klein- und Mittelunternehmen anbieten, wie diese sich beispielsweise in der digitalen Welt besser vermarkten. Jedes YouTube-Video könnte diesen Anspruch wahrscheinlich besser erfüllen. Vermutet wird, dass “Kaufhaus Österreich” nun ein weiteres Firmenverzeichnis wird, von denen es bereits zur Genüge gibt.Die Wirtschaftskammer (WKO) zog sich jedenfalls bereits aus dem Projekt zurück. Ein weiterer herber Rückschlag für den offenbar völlig überforderten Mahrer, dem viele Beobachter bereits einen baldigen Rücktritt als Wirtschaftskammer-Präsident prognostizieren.Wenn Ihnen der Artikel gefallen hat, unterstützen Sie bitte das Projekt unzensuriert mit einer Spende. Per paypal (Kreditkarte) oder mit einer Überweisung auf AT58 1420 0200 1086 3865 (BIC: BAWAATWW), ltd. Unzensuriert",False
Adidas-Chef spricht sich gegen Frauenquote aus,"Feminismus    2. Feber 2021 / 15:45Adidas-Chef spricht sich gegen Frauenquote ausAdidas-Chef Kasper Rorsted sorgt einmal mehr für Unbehagen bei den politisch korrekten Tugendwächtern. Bereits im vergangenen Jahr hatte er sich gegen das in Coronazeiten hoffierte Homeoffice ausgesprochen. Nun übte er Kritik an einem Lieblingsthema der Linken: der Frauenqoute.Leistungsprinzip statt FrauenqouteOffenbar hält er nichts von der von der Regierung gewünschten Frauenquote für Unternehmensvorstände. “Die gesetzliche Quote wird uns nicht helfen, denn sie ist keine nachhaltige Lösung”, erklärte Rorsted am Dienstag laut dem Stern.In seinem Unternehmen sind zur Zeit 35 Prozent der Führungskräfte weiblich. Er sei aber für einen anderen Ansatz: “Ich habe mir immer gesagt, wenn ich zu einer Minderheit gehören würde, würde ich gerne das Leistungsprinzip haben. Die Konsequenz von Leistung ist, dass alle gleichberechtigt behandelt werden. Ich habe bis jetzt keine Frau getroffen, die sich vor der Beurteilung nach Leistung versteckt hat.” Würde ihm aber jemand sagen, er sei Vorstandsvorsitzender geworden, weil er Däne sei, bliebe ein Beigeschmack, findet der Manager.Wenn Ihnen der Artikel gefallen hat, unterstützen Sie bitte das Projekt unzensuriert mit einer Spende. Per paypal (Kreditkarte) oder mit einer Überweisung auf AT58 1420 0200 1086 3865 (BIC: BAWAATWW), ltd. Unzensuriert",False
Folge des Dauer-Zusperrens: Firmensterben in Berlin,"Berlin    1. Feber 2021 / 18:56Folge des Dauer-Zusperrens: Firmensterben in BerlinBereits Ende letzten Jahres hat die AfD vor einem langen “Lockdown” gewarnt. Nun bekommen die kleinen Gewerbetreibenden in der BRD-Hauptstadt die Folgen der Corona-Politik der Altparteien zu spüren. Wie die Berliner Zeitung berichtete, sind bereits acht Prozent der Firmen von einer Insolvenz bedroht.Corona-Hilfen kommen nicht anHinzu kommt, dass die Corona-Hilfen viele Bürger oftmals nicht erreichen, wie n-tv berichtete. Außer natürlich die kriminellen Clans. “Die Lage im Gastgewerbe” ist hingegen “nach wie vor katastrophal”, beklagte der Präsident des deutschen Handwerks, Hans Peter Wollseifer.Und der Steuerberaterverband kritisierte “viel zu komplizierte” Regelungen bei den Überbrückungshilfen und Förderkrediten. Ähnlich äußerte sich auch Hauptgeschäftsführer Jan Eder laut der Berliner Zeitung und erklärte: “Wir brauchen eine Perspektive der Öffnung – Stück für Stück und unter Berücksichtigung aller Bereiche des Gesundheitsschutzes”.Danach sieht es derzeit jedoch nicht aus, was bedeutet, dass das Sterben der kleinen Unternehmen weitergehen wird. Manche Restaurants wie die Preußenquelle in Berlin-Tempelhof gehen deswegen dazu über, dass man bei ihnen Essen bestellen und abholen kann. Auf diese Weise versuchen die kleinen Betriebe, sich über Wasser zu halten.Es bleibt nicht bei acht ProzentAllerdings wird die Situation wahrscheinlich noch schlimmer werden, denn 41 Prozent der Betriebe gehen davon aus, dass ihre Mitarbeiterzahl weiter sinken wird. Den Medienberichten zufolge hat sich über alle Branchen hinweg die Situation vor allem für kleinere Unternehmen dramatisch verschärf. Eder sieht diese Lage als sehr schlimm an, denn “kleinere Betriebe sind das Rückgrat der Berliner und Brandenburger Wirtschaft”.Wenn Ihnen der Artikel gefallen hat, unterstützen Sie bitte das Projekt unzensuriert mit einer Spende. Per paypal (Kreditkarte) oder mit einer Überweisung auf AT58 1420 0200 1086 3865 (BIC: BAWAATWW), ltd. Unzensuriert",False
Trotz Kurzarbeit und Krisenpaketen: Luftfahrtbranche vor Massenentlassungen,"Wirtschaftskrise    31. Jänner 2021 / 14:49Trotz Kurzarbeit und Krisenpaketen: Luftfahrtbranche vor MassenentlassungenVon Januar bis Dezember 2020 schrumpfte der Flugverkehr in Deutschland auf ein Viertel des Vorjahres. Bundesweit wurden nur 63 Millionen Fluggäste gezählt.Die Hälfte dieser Fluggäste waren allerdings im Januar und Februar noch vor den Corona-Radikalmaßnahmen unterwegs. Der Bundesverband der Deutschen Luftverkehrswirtschaft spricht von der größten Krise seit dem Zweiten Weltkrieg.Jeder vierte Arbeitsplatz gefährdetDer Luftverkehr war bisher Arbeitgeber von rund 255.000 Arbeitnehmern. Durch die Corona-Maßnahmen der Regierungen und dem starken Rückgang des Flugverkehrs drohen 60.000 davon in den nächsten Jahren wegzufallen. Trotz Kurzarbeit und Krisenpaketen können Fluggesellschaften und Flughäfen die Ausfälle nicht kompensieren.Die Flughäfen schreiben aktuell Verluste in Milliardenhöhe. Die Branche geht davon aus, dass in Deutschland erst 2025 wieder so viele Menschen Flugreisen unternehmen werden wie vor der Corona-Krise.Wenn Ihnen der Artikel gefallen hat, unterstützen Sie bitte das Projekt unzensuriert mit einer Spende. Per paypal (Kreditkarte) oder mit einer Überweisung auf AT58 1420 0200 1086 3865 (BIC: BAWAATWW), ltd. Unzensuriert",False
