titles,content,label
„Willkommen Österreich“: Dirk Stermann bekennt sich als “Unzensuriert”-Abonnent,"ORF    19. Mai 2021 / 16:49„Willkommen Österreich“: Dirk Stermann bekennt sich als “Unzensuriert”-AbonnentUnzensuriert hat mehr prominente Leser, als man glaubt. In der ORF-Satiresendung „Willkommen Österreich“ am 6. Mai hat sich einer der beiden Moderatoren, Dirk Stermann, als Abonnent unserer Zeitung bekannt.“Zucker-Gate” im Hohen HausStermann sagte im ORF, dass die FPÖ im Hohen Haus großen Wert auf die Etikette, auf die Essens-Etikette, lege und meinte:Eva Blimlinger, die Grüne Abgeordnete musste das jetzt schmerzlich erfahren. Es gibt eine parlamentarische Anfrage, die sie gerade am Hals hat. Es ist das große Thema „Zuckerl-Gate“, das ich gerade ansprechen möchte. Offensichtlich hat sie als Vorsitzende des Kulturausschusses, während sie den Vorsitz hatte, ein überdimensionales Zuckerl im Mund gelutscht. Ich weiß das, weil ich ein Abo habe von unzensuriert.at, dem Qualitätsmedium, da war dieser Artikel „Grüne Blimlinger sorgt mit Zuckerl-Lutschen und unkorrekter Vorsitzführung für Wirbel“.Hier das Video auf YouTube: Das “Outing” von Stermann ab Minute 5:50ÖVP-Großbauer über Flatulenz, die vorne herauskommtÜber das Verhalten Blimlingers, über deren parlamentarische Anfrage dazu sich Christoph Grissemann und Dirk Stermann lustig machten, gab es viel Aufregung unter den Mitgliedern des Kulturausschusses, weil man die Vorsitzende Blimlinger, leidenschaftlich an ihrem Zuckerl lutschend, akustisch nicht mehr wahrnehmen konnte und sie zuvor die Sitzung überraschend verlassen hatte, ohne ihren Vorsitz ordnungsgemäß zu übergeben. Laut Beobachtern war selbst ihre Stellvertreterin im Kulturausschuss, Maria Großbauer (ÖVP), davon konsterniert. Sie übernahm nach aufkommender Unruhe und auch erst, als sie von einem Anfragesteller aufgefordert wurde, den Vorsitz. Diese Situation erwähnte sie allerdings nicht mehr, als sie sich in ihrer bizarren Parlamentsrede schützend vor ihre Koalitionspartnerin warf und Richtung FPÖ sagte:Bei den meisten nämlich kommt die Flatulenz hinten heraus, aber mit dieser Anfrage ist sie bei Ihnen leider wieder vorne ‘rausgekommen.Die feine Dame, die jetzt für die ÖVP im Parlament sitzt, durfte von 2017 bis 2020 den Opernball organisieren…Wenn Ihnen der Artikel gefallen hat, unterstützen Sie bitte das Projekt unzensuriert mit einer Spende. Per paypal (Kreditkarte) oder mit einer Überweisung auf AT58 1420 0200 1086 3865 (BIC: BAWAATWW), ltd. Unzensuriert",False
“Haltungs”-Journalist Michael Bonvalot vor Gericht: Verurteilt wegen übler Nachrede,"linksextreme Gewalt    17. Mai 2021 / 07:36“Haltungs”-Journalist Michael Bonvalot vor Gericht: Verurteilt wegen übler NachredeMichael Bonvalot wurde wegen übler Nachrede am Landesgericht für Strafsachen Wien – nicht rechtskräftig – verurteilt. Der umstrittene Journalist aus der linksextremen Ecke überlegt, Berufung gegen das erstinstanzliche Urteil einzulegen.Antifa-Journalist unterstellte Sellner Angriff auf SJ-StandIm Prozess, bei dem zahlreiche Zeugen aussagten, ging es im Kern darum, dass Bonvalot in einem mittlerweile gelöschten Twitter-Eintrag Identitären-Chef Martin Sellner unterstellt hatte, nach einer Kundgebung am 7. März 2020 einen Stand der Sozialistischen Jugend (SJ) am Karlsplatz angegriffen zu haben.Wie sich durch ein später aufgetauchtes Video einer Überwachungskamera zeigte, lief der Vorfall jedoch gänzlich anders ab: Verhüllte Linksextreme griffen die Identitären an, wobei einer der Beteiligten ernsthaft verletzt wurde. Dazu wurde ein Lautsprecherwagen der patriotischen Aktivisten gestohlen. Die angebliche Attacke führte zu österreichweiter Medienberichterstattung im Sinne der Interpretation Bonvalots, die bis heute nicht richtiggestellt wurde.Bonvalot bettelt im Internet nach Spenden für ProzesskostenIn mehreren Twitter-Nachrichten bittet Bonvalot nach dem für ihn “sehr überraschenden Urteil” um Spenden. Neben einer teilbedingten Geldstrafe über 1.200 Euro hat ihn die Richterin verpflichtet, 500 Euro wegen Verstoßes gegen das Mediengesetz an Sellner zu zahlen. Doch das ist noch nicht alles, denn die Anwaltskosten dürften den größten Teil der Gesamtsumme ausmachen.Wenn Ihnen der Artikel gefallen hat, unterstützen Sie bitte das Projekt unzensuriert mit einer Spende. Per paypal (Kreditkarte) oder mit einer Überweisung auf AT58 1420 0200 1086 3865 (BIC: BAWAATWW), ltd. Unzensuriert",False
"Zeitung als Schutzpatron für „heiligen“ Sebastian: „Liebe Krone, hilf´ mir bitte”","Kronen Zeitung    16. Mai 2021 / 18:12Zeitung als Schutzpatron für „heiligen“ Sebastian: „Liebe Krone, hilf´ mir bitte”Dass Österreich in ausländischen Medien bereits als „Bananenrepublik“ (Der Stern) bezeichnet wird, braucht einen nicht zu wundern, schlägt man am Sonntag die Kronen Zeitung auf. Da wird dem Mann, dem eine Anklage wegen Falschaussage droht, ein breites Interview zur Verteidigung „geschenkt“ und der berühmteste Kolumnist des Blattes, Michael Jeannée, interessiert sich für die Ermittlungen der Wirtschafts- und Korruptionsstaatsanwaltschaft (WKStA) überhaupt nicht, denn er beschwört die Österreicher, bei möglichen Neuwahlen gleich Sebastian Kurz die Absolute zu verpassen. Unzensuriert berichtete.Als “unabhängige” Zeitung auf der Seite eines PolitikersDeutlicher als die Krone kann sich keine „unabhängige“ Zeitung auf die Seite eines Politikers stellen, der – aus eigenem Verschulden – mit dem Rücken zur Wand steht und ums politische Überleben kämpft.Da bleibt nur noch die Frage zu klären, ob Kurz die Kronen Zeitung um die Möglichkeit des Interviews bat, etwa mit einem Anruf und den Worten „liebe Krone, hilf´mir bitte in dieser schweren Zeit“, oder ob es umgekehrt war, sich die Krone als Schutzpatron ihres „heiligen“ Sebastian angeboten hat.Kurz-Freundin rät: “Das darf man sich nicht gefallen lassen!”Unterm Strich wird es egal sein. Der ÖVP-Kanzler durfte aufgrund der Fragestellung der Redakteurin Conny Bischofberger alle Register ziehen, um sich den Lesern sympathisch darzustellen.In dieser Not erinnerte sich Sebastian Kurz sogar an seine Freundin Susanne, die sonst eigentlich nie in Erscheinung tritt. Für die Krone aber machte er eine seltene Ausnahme, verriet, dass jetzt auch seine Lebenspartnerin in die tagespolitische Debatte eingestiegen sei und ihm sagte:Das darf man sich einfach nicht gefallen lassen.Was sich Kurz nicht gefallen lassen dürfe, sagte weder seine Freundin, noch er selbst. Die Ermittlungen? Die Rücktrittsaufforderungen? Die schlechte ausländische Presse? Vielleicht meint das junge Paar alle drei Möglichkeiten. Einem Kanzler darf man doch nicht an das Bein pinkeln!“Beschuldigter” Doskozil wird von ÖVP heftig kritisiertAllerdings, und da wird die Kurz-ÖVP schon wieder unglaubwürdig, gehen die Schwarzen im Burgenland ziemlich schonungslos gegen SPÖ-Landeshauptmann Hans Peter Doskozil vor. Dieser soll ebenfalls in einem Untersuchungsausschuss im Landtag eine Falschaussage getätigt haben, auch gegen Doskozil wird deshalb ermittelt, auch er ist Beschuldigter. Was ist der Unterschied? Komisch: Auf das wurde Kurz im Krone-Gespräch nicht angesprochen.Auch Interview nicht ohne WiderspruchSchließlich schafft es Kurz trotz aller Mühe auch in diesem Interview nicht ohne Widersprüche. Er sagte, er habe sich nichts zuschulden kommen lassen, daher habe er sich mit der Frage, ob er sich einen Anwalt nehmen sollte, noch gar nicht beschäftigt.Ein paar Zeilen weiter widerspricht sich Kurz selbst, indem er sagt, dass er über seine Causa bereits mit zahlreichen Juristen und mehreren Universitätsprofessoren gesprochen hätte – sich also mit „dieser Frage“ sehr wohl intensiv beschäftigt hat.Wenn Ihnen der Artikel gefallen hat, unterstützen Sie bitte das Projekt unzensuriert mit einer Spende. Per paypal (Kreditkarte) oder mit einer Überweisung auf AT58 1420 0200 1086 3865 (BIC: BAWAATWW), ltd. Unzensuriert",False
"Mitterlehner: „Überrascht, dass sich der Kanzler selbst die Absolution erteilt hat“","Süddeutsche Zeitung    14. Mai 2021 / 15:24Mitterlehner: „Überrascht, dass sich der Kanzler selbst die Absolution erteilt hat“In der Süddeutschen Zeitung (SZ) hat der frühere ÖVP-Parteichef und Vizekanzler Reinhold Mitterlehner, der von Sebastian Kurz nach eigenen Aussagen auf unschöne Art und Weise gestürzt wurde, ein bemerkenswertes Interview gegeben. Es war klar, dass Mitterlehner kein Loblied auf seinen Nachfolger singen wird, doch die Heftigkeit der Aussagen überraschten dann doch.“Höhepunkt einer Entwicklung, die sich schon länger abzeichnet”Mitterlehner wurde vom Journalisten gefragt:Was hat Sie, als der Beschuldigtenstatus von Sebastian Kurz wegen möglicher Falschaussagen im Ibiza-Ausschuss bekannt wurde, mehr überrascht: Dass die Staatsanwaltschaft tatsächlich diese Anklage vorbereitet? Oder dass der Bundeskanzler gesagt hat, er werde keinesfalls zurücktreten?Darauf Mitterlehner:Ich bin nicht wirklich überrascht. Die strafrechtlichen Ermittlungen sind für mich der Höhepunkt einer Entwicklung, die sich schon länger abzeichnet. Es fehlt an Respekt gegenüber demokratischen und rechtlichen Institutionen. Neu, aber nicht überraschend ist für mich, dass sich der Kanzler mit der Bewertung, er habe ein “reines Gewissen”, gleichermaßen selbst die Absolution erteilt, also jedenfalls im Amt bleiben will. Das finde ich schon im Hinblick auf den Ethik-Kodex der Partei nicht sonderlich stimmig.Mitterlehner kann Opferrolle von Kurz nicht nachvollziehenDass sich Kurz nun als Opfer einer Kampagne der Parteien Neos und SPÖ sehe, deren Anliegen die Staatsanwaltschaft nun willfährig ausführe, kann Mitterlehner nicht nachvollziehen. Der Staatsanwaltschaft gehe es darum, ob mit Blick auf die Chefpostenbesetzung bei der Staatsholding ÖBAG eine politische Einflussnahme seitens des Bundeskanzlers gegeben war. Und angesichts der Widersprüche, die sich da offenbar ergeben hätten, könne es sich nicht um die Selbsteinschätzung oder Meinung des Kanzlers, sondern nur um objektive Sachverhalte gehen. Deren Qualifikation sei Sache eines Rechtsorgans und nicht Kompetenz eines Politikers.Politiker im Ausland “entsetzt”Der Reporter der Süddeutschen Zeitung stellte zudem fest, dass die Politiker auch im Ausland über den Beschuldigtenstatuts von Kurz „entsetzt“ seien. Und auf die Frage, ob Kurz Mitterlehner damals, als er hinter seinem Rücken das Projekt „Ballhausplatz“ vorantrieb, angelogen habe, meinte Mitterlehner:Es war ein zumindest ein problematischer Umgang mit der Wahrheit. Er hat die Arbeit der Partei mit einem Schattenteam hintergangen und uns, nachdem er Streit in die Partei trug, vorgeworfen, dass unsere Umfragewerte fallen.Ermittlungen haben Leumund des Kanzlers beschädigtMitterlehner glaubt, dass die Ermittlungen den Leumund des ÖVP-Kanzlers beschädigt hätten. Mit Sorge, so Mitterlehner, sehe er aber auch, dass der Parlamentspräsident vorgeschlagen hat, die Wahrheitspflicht im Untersuchungsausschuss abzuschaffen. Man nehme hier den Rechtsstaat und seine Regeln zwar als gegeben, aber sehe ihn nicht zwingend als bindend für die eigene Partei an. Mitterlehner gegenüber der SZ:Wenn Kurz sagt, dass es bei Urteilen des Verfassungsgerichts nur um “juristische Spitzfindigkeiten” gehe oder wenn er Hunderte Mitarbeiter anweist, sie mögen bitte im Namen des Kanzleramts eine Erklärung über nicht existente Dokumenten abgeben, dann werden rechtliche Erfordernisse und Grundlagen schlicht negiert. Auch dass der Bundespräsident vom Verfassungsgericht um Unterstützung gegenüber dem Finanzminister angerufen werden muss, ist mehr als irritierend.“ÖVP hat Untersuchungs-Ausschuss unterschätzt”Die ÖVP, so Mitterlehner in dem SZ-Interview, habe habe den Untersuchungs-Ausschuss stark unterschätzt. Sie habe versucht, auf Zeit zu spielen. Immer, wenn ein schwieriges Thema im Ausschuss aufgepoppt sei, habe die Regierung ein anderes Thema gesetzt, um die eigenen Probleme zu überspielen. Auf Dauer aber nütze sich das ab.Mitterlehners Tipp: “Bei Anklage soll Kurz sein Amt ruhend stellen”Zum Schluss fragt der Journalist Mitterlehner noch, was er Kurz raten würde, sollte er tatsächlich angeklagt werden? Darauf antwortete der frühere ÖVP-Parteichef so:Ich würde ihm raten, sein Amt ruhen zu lassen, bis die Angelegenheit entschieden ist. Es gilt die Unschuldsvermutung und es wäre ja möglich, dass er freigesprochen wird.Wenn Ihnen der Artikel gefallen hat, unterstützen Sie bitte das Projekt unzensuriert mit einer Spende. Per paypal (Kreditkarte) oder mit einer Überweisung auf AT58 1420 0200 1086 3865 (BIC: BAWAATWW), ltd. Unzensuriert",False
So beeinflusst George Soros mit seinem „schmutzigen Geld“ die Politik,"linke Ideologie    13. Mai 2021 / 11:55So beeinflusst George Soros mit seinem „schmutzigen Geld“ die PolitikDer durch Spekulation – einst die verdammenswerteste Art für die Linken schlechthin, um zu Geld zu kommen – reich gewordene US-Milliardär George Soros mit jüdischen Wurzeln in Ungarn hat überall dort die Hände im Spiel, wo linker Gesellschaftspolitik zum Durchbruch verholfen werden soll. Was sehr theoretisch klingt, funktioniert in der Praxis über die Medien.Wer zahlt, schafft anDas ist mit ein Grund, warum sich die Mainstream-Medien in den letzten Jahren zum Sprachrohr des links-globalistischen Gesellschaftsmodells entwickelt haben. Warum, ist auch leicht erklärt: Wer zahlt, schafft an.So dreht sich allerorts die Spirale des Kartells zwischen potenten Einzelpersonen mit politischen Zielen und willfährigen Medienunternehmen weiter, Medienunternehmen, die aufgrund sinkender Leserzahlen – auch verursacht durch die einseitige, stets linke Berichterstattung und ihrem „Haltungsjournalismus“, bei dem es nicht darum geht, Ereignisse darzustellen, sondern den Leser im Sinne der linken Ideologie zu erziehen – in oft dramatische wirtschaftliche Probleme geschlittert sind.Soros-Mann kauft Anteile von MedienunternehmenDa hilft Soros. Er hat gerade in der Slowakei dem Verlag „Petit Press“ – Betreiber des größten slowakischen Nachrichtenportals SME – „unter die Arme gegriffen“ und ein Drittel der Anteile gekauft. Nicht er persönlich, sondern die Firma „Media Development Investment Fund“ (MDIF).Nach einer Recherche eines italienischen Wissenschaftlers hat der MDIF seit seiner Gründung im Jahr 1996 mehr als 250 Millionen US-Dollar in Medien „investiert“. So besitzt er weltweit Anteile an Medienunternehmen; in Europa in Ungarn und der Ukraine, jetzt auch in der Slowakei. MDIF-Geschäftsführer Harlan Mandel war von 1996 bis 1998 stellvertretender Rechtsberater des Open Society Institute von Soros.Worum es geht: Themen besetzen und interpretierenDer ehemalige Präsident der Slowakei, Robert Fico, mahnt, dass die Petit-Press-Beteiligung dazu dienen soll, den linken Parteien bei den anstehenden Wahlen zu helfen – und dazu wird SME gebraucht.Mit 35 verschiedenen Plattformen und mehr als 545.000 Exemplaren an Zeitschriften in slowakischer und englischer Sprache durchdringt SME den Markt und nimmt Einfluss auf die Themen, die besetzt werden, und deren Interpretation wie kein anderes Medium.„Soros‘ schmutziges Geld“In einer Pressekonferenz bezeichnete Fico den Petit-Press-Chef als „Herrn Soros’ Diener“, der mit „Soros‘ schmutzigem Geld“ die slowakische Politik und die Medien beeinflussen möchte.Media Dev Inv Fund@mdiforgMDIF is purchasing a 34% stake in leading Slovak publishing house Petit Press, publisher of @denniksme (our first client 25 years ago!), from Penta Investments. “An amazing and exciting opportunity”, said our CEO @HarlanMandel https://t.co/kV6XLZln0f1:05 PM · Apr 22, 2021    14    10Wenn Ihnen der Artikel gefallen hat, unterstützen Sie bitte das Projekt unzensuriert mit einer Spende. Per paypal (Kreditkarte) oder mit einer Überweisung auf AT58 1420 0200 1086 3865 (BIC: BAWAATWW), ltd. Unzensuriert",False
Drohendes Aus für “Wiener Zeitung”: Nach Medien-Preis gab es Medien-Schelte für Kanzler Kurz,"Wiener Zeitung    12. Mai 2021 / 17:34Drohendes Aus für “Wiener Zeitung”: Nach Medien-Preis gab es Medien-Schelte für Kanzler KurzAm gestrigen Dienstag bekam ÖVP-Bundeskanzler Sebastian Kurz in den Münchener Bavaria Filmstudios den „Freiheitspreis der Medien“ verliehen und wurde dafür prompt von heimischen Medien wie dem Kurier gestreichelt. Nicht alle sind glücklich mit den medialen Aktivitäten des Kanzlers: Heute, Mittwoch, bekam Kurz eine Petition für den Erhalt der Wiener Zeitung überreicht (Corona-bedingt online), die rund 10.000 Unterstützer, darunter zahlreiche ehemalige Spitzenpolitiker aus allen Parteien, unterzeichnet hatten. Dem an Tageszeitungen ohnehin schwachen, österreichischen Medienmarkt – in Österreich gibt es 14, in der Schweiz 40 Tageszeitungen – würde damit ein weiteres Blatt abhanden kommen. Noch dazu eines mit einer einzigartigen und mehr als drei Jahrhunderte währenden Geschichte quer durch alle Seuchen, Krisen und Kriege.Pflicht-Einschaltungen sollen ersatzlos gestrichen werdenKonkret geht es darum, dass das Bundeskanzleramt als Herausgeber der Wiener Zeitung deren wichtigste Einnahmequelle, die Pflicht-Einschaltungen im Amtsblatt (das als Beilage der Tageszeitung bundesweit erscheint) ab 2022 abschaffen will. Das würde für die älteste noch bestehende Tageszeitung der Welt (1703 von Prinz Eugen gegründet), die deshalb vom normalen Inseratengeschäft ausgeschlossen ist, den Todesstoß bedeuten.Redaktion dem schwarzen Kanzler zu “frech”?Konkrete Pläne für ein Übergangskonzept, um neue Finanzierungsformen zu finden, gibt es seitens des Herausgebers bisher keine. Dabei geht es um keine besonders hohen Beträge, sondern um überschaubare zehn Millionen Euro Jahresbudget. Angesichts der Presseförderungen von 220 Millionen Euro, die im Vorjahr über diverse linientreue Medien ausgeschüttet wurden, keine unüberwindliche Hürde. Das Desinteresse am Weiterbestand kann auch daran liegen, dass die WZ-Redaktion sich nicht als Propaganda-Blatt des Bundeskanzleramts (egal, wer dort das Sagen hat) sieht und durchhaus auch regierungskritische Beiträge bringt.Ex-Spitzenpolitiker aller Parteien haben unterschriebenEntsprechend breitgefächert liest sich die Liste an ehemaligen Politikern, die die Einstellung der Wiener Zeitung als mediale Institution verhindern wollen: Von Ex-Innenminister Karl Schlögl (SPÖ), Ex-Bundespräsident Heinz Fischer (SPÖ) oder Ex-Staatssekretärin Brigitte Ederer (SPÖ) über Ex-Vizekanzler Erhard Busek (ÖVP), Ex-Gesundheitsministerin Maria Rauch-Kallat (ÖVP), Ex-Landeshauptmann Erwin Pröll (ÖVP) bis zu Ex-Vizekanzler Herbert Haupt (FPÖ), Ex-Nationalratspräsidentin Heide Schmidt (FPÖ/LIF/Neos) oder Ex-Nationalratsabgeordnete und Volksanwältin Terezija Stoisits (Grüne), um nur einige zu nennen.Zum Thema Qualitätsjournalismus gibt es heute, Mittwoch, ab 18.00 Uhr auch eine Online-Podiumsdiskussion mit dem WZ-Chefredakteur und Kommunikationsexperten.Wenn Ihnen der Artikel gefallen hat, unterstützen Sie bitte das Projekt unzensuriert mit einer Spende. Per paypal (Kreditkarte) oder mit einer Überweisung auf AT58 1420 0200 1086 3865 (BIC: BAWAATWW), ltd. Unzensuriert",False
“Völlig neue Perspektive auf die Pandemie”: ServusTV bringt unbequeme Doku zum Coronavirus,"Coronavirus    11. Mai 2021 / 20:23“Völlig neue Perspektive auf die Pandemie”: ServusTV bringt unbequeme Doku zum CoronavirusDas dürfte der heimischen Medienlandschaft einen Strich durch ihre Rechnung mit der dauerhaften Corona-Panik machen: der erfolgreiche Privatsender ServusTV, bisher herausragend durch seine durchaus kritische Betrachtung der Corona-Pandemie und ihrer Bekämpfung, bringt eine Dokumentation heraus, die sich auf die Suche nach der “Wahrheit”begibt.Virologe auf kritischer SpurensucheIn der Dokumentation macht sich der Linzer Virologe Professor Martin Haditsch auf eine kritische Reise rund um den Globus, um einer möglicherweise unbequemen Wahrheit auf die Schliche zu kommen, nämlich, dass die Pandemie samt ihrer Bekämpfung in eine bewusst falsche Richtung gelenkt wird.Dafür spricht er mit führenden Wissenschaftlern, wie dem Nobelpreisträger Michael Levitt, um aus erster Hand Antworten auf die drängenden Fragen zum Ausbruch und der Bekämpfung des Coronavirus zu bekommen. Das Ergebnis: exklusive Interviews, unbequeme Antworten, mit neuen Perspektiven auf die Pandemie und aktuelle Maßnahmen im Kampf gegen Corona.Die Dokumentation ist absofort auf ServusTV abrufbar.Wenn Ihnen der Artikel gefallen hat, unterstützen Sie bitte das Projekt unzensuriert mit einer Spende. Per paypal (Kreditkarte) oder mit einer Überweisung auf AT58 1420 0200 1086 3865 (BIC: BAWAATWW), ltd. Unzensuriert",False
Böhmermann brachte im ZDF ein Sammelsurium österreichischer Realsatire,"Bundesregierung    8. Mai 2021 / 01:09Böhmermann brachte im ZDF ein Sammelsurium österreichischer RealsatireDie Ankündigung von Jan Böhmermann auf „Twitter“ für seine satirische ZDF-“Magazin-Royal”-Sendung Freitagnacht hat mehr versprochen als gehalten. Über ÖVP-Finanzminister Gernot Blümel berichtete Böhmermann nichts Neues, allerdings brachte er in einer Österreich-Spezialsendung viele Sünden der türkisen Regierung des „Penatenkanzlers“ Sebastian Kurz. Penaten waren in der römischen Religion Schutzgötter der Familien und deren Haushalt.Spannende AnkündigungBöhmermanns Nachricht auf “Twitter” ließ einiges vermuten:Noch hat Gernot Blümel Zeit zurückzutreten , ohne dass es aussieht , als wäre das @zdfmagazin Schuld daran. P.S.: HUCH! Heute ist ja unsere letzte Sendung vor der Sommerpause. Um 23 Uhr im @ZDF!Jan Böhmermann 🦠🤨@janboehmNoch hat Gernot Blümel Zeit zurückzutreten , ohne dass es aussieht , als wäre das @zdfmagazin Schuld daran. P.S.: HUCH! Heute ist ja unsere letzte Sendung vor der Sommerpause. Um 23 Uhr im @ZDF! 😘😘😘10:05 AM · May 7, 2021    8.2K    620ÖVP-Politiker spielten peinliche HauptrollenTatsächlich aber wurde nichts Neues aufgedeckt, sondern ein Sammelsurium österreichischer Realsatire gesendet, in der ÖVP-Bundeskanzler Sebastian Kurz, ÖVP-Nationalratspräsident Wolfgang Sobotka und ÖVP-Finanzminister Gernot Blümel ungewollt peinliche Hauptrollen spielten.Böhmermann attackierte Kurz auf seine persönliche satirische Art, warf ihm vor, Regierung, Medien, Parlament und Justiz in seine Macht bringen zu wollen. In die Regierung habe er nicht Experten geholt, sondern unerfahrene, treue Weggefährten.Beschuldigter als U-Ausschuss-VorsitzenderBöhmermann brachte Beispiele, wie Kurz die Medien beherrscht und konnte es nicht fassen, wie Parlamentspräsident Wolfgang Sobotka (ÖVP), der im „Ibiza“-Untersuchungsausschuss selbst unter Verdacht steht, Spendengelder kassiert zu haben, als Vorsitzender dieses Ausschusses fungieren kann – und dann noch die Wahrheitspflicht in diesem Gremium abschaffen möchte.Laptop im KinderwagenIm Wesentlichen wurde aber nichts gezeigt, was in Österreich nicht schon bekannt war. Die Deutschen aber werden sich wundern, was in ihrem Nachbarland alles möglich ist, seit Sebastian Kurz an der Macht ist. Eine Werbung für Anstand und seriöse Politik war das jedenfalls nicht. Auch wenn das Gezeigte unter dem Deckmantel der Satire lief, waren die Peinlichkeiten, wie zum Beispiel das Spazieren fahren des Laptops im Kinderwagen der Frau von ÖVP-Finanzminister Gernot Blümel während der Hausdurchsuchung, derzeitige österreichische Realpolitik.Wenn Ihnen der Artikel gefallen hat, unterstützen Sie bitte das Projekt unzensuriert mit einer Spende. Per paypal (Kreditkarte) oder mit einer Überweisung auf AT58 1420 0200 1086 3865 (BIC: BAWAATWW), ltd. Unzensuriert",False
Für ORF-Moderatorin sind mit konservativem Wahlsieg in Spanien „schlimmste Befürchtungen eingetreten“,"Wahl    7. Mai 2021 / 15:05Für ORF-Moderatorin sind mit konservativem Wahlsieg in Spanien „schlimmste Befürchtungen eingetreten“Die ORF-Radiomoderatorin Helene Seelmann hat sich im Ö1-„Journal um acht“ am Mittwoch eine ziemliche Ungeheuerlichkeit erlaubt. Sie wertete den Wahlsieg der konservativen Volkspartei bei den Regionalwahlen in Madrid wortwörtlich so:Jedenfalls sind mit diesem Wahlergebnis die schlimmsten Befürchtungen eingetreten.Die “schlimmsten Befürchtungen” von wem?Die „schlimmsten Befürchtungen“ von wem? Von ihr? Vom ORF? Ihr unpassender Kommentar für eine eigentlich zur objektiven Berichterstattung verpflichteten ORF-Journalistin fiel in einem Gespräch mit dem ORF-Spanien-Korrespondenten Josef Manola.Offensichtlichh eher dem linken Spektrum zugeneigt, machte die ORF-Redakteurin den Triumph der regionalen Regierungschefin und Spiztenkandidatin der Volkspartei (PP), Isabel Díaz Ayuso, die ihr Ergebnis von 2019 in Madrid verdoppeln konnte, mit einem Satz schlecht.Gegen strenge Regeln in der PandemieAyuso, 42, gelernte Journalistin, profilierte sich mit der Kritik an den strengen Regeln zur Eindämmung des Coronavirus. Für die Gastronomie wurde Ayuso zur „Santa“, eine Heilige also, die anders als die meisten anderen Regionen Spaniens, Cafés und Lokale offen gehalten hat. Den Anordnungen und Empfehlungen der Zentralregierung folgte sie nur widerwillig oder überhaupt nicht.Wenn Ihnen der Artikel gefallen hat, unterstützen Sie bitte das Projekt unzensuriert mit einer Spende. Per paypal (Kreditkarte) oder mit einer Überweisung auf AT58 1420 0200 1086 3865 (BIC: BAWAATWW), ltd. Unzensuriert",False
Mehrheit glaubt: Medien haben Panik verbreitet und maßgeblich zur Eskalation der Krise beigetragen,"Umfrage    4. Mai 2021 / 15:13Mehrheit glaubt: Medien haben Panik verbreitet und maßgeblich zur Eskalation der Krise beigetragenMit dem Vertrauensverlust in die schwarz-grüne Regierung sinkt offenbar auch das Vertrauen in herkömmliche Medien. Das bringt jetzt eine interessante Umfrage des Gallup-Instituts zutage.Medien haben maßgeblich zur Eskalation beigetragenAuf die Frage, welche Rolle die Medien in der Corona-Krise spielen, sagten nur 20 Prozent, dass die Medien geholfen haben, die Gefahren zu erkennen und die Krise einzudämmen. Wesentlich höher ist die Zahl jener, die glauben, dass die Medien Panik verbreitet und maßgeblich zur Eskalation der Krise beigetragen haben – nämlich 29 Prozent. Die Hälfte der Befragten wollte sich weder so, noch so äußern.Meinung drehte sichDie repräsentative Umfrage führte Gallup im Zeitraum vom 15. bis 19. April bei tausend “webaktiven Österreichern” ab 16 Jahren durch. Im Vergleich zum Vorjahr hat sich die Meinung offenbar bei vielen geändert. Denn im März 2020 waren nur 13 Prozent der Auffassung, dass Medien Panik verbreiten, dagegen sagten 25 Prozent, im April sogar 31 Prozent, dass Medien geholfen haben, Gefahren zu erkennen.Unabhängiger Journalismus gewünschtDass man das Vertrauen in die Medien zusehends verliert und ihnen sogar Mitschuld an der Panikmache der Regierung gibt, ist umso mehr schade, da das Interesse – zumindest laut der Gallup-Umfrage – am Journalismus steigt. Allerdings wünscht sich die absolute Mehrheit einen „unabhängigen Journalismus für eine demokratische Gesellschaft“.Ablehnung für Bezahlschranke bei OnlinemedienWenig überraschend ist die Ablehnung der überwiegenden Mehrheit der Befragten, was die so genannten Bezahlschranken bei Onlinemedien betrifft. Kaum jemand will, um redaktionelle Inhalte zu konsumieren, Geld ausgeben oder sogar ein Digital-Abo abschließen.Wenn Ihnen der Artikel gefallen hat, unterstützen Sie bitte das Projekt unzensuriert mit einer Spende. Per paypal (Kreditkarte) oder mit einer Überweisung auf AT58 1420 0200 1086 3865 (BIC: BAWAATWW), ltd. Unzensuriert",False
